doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,is_paratext,journal_is_in_doaj,journal_is_oa,journal_issn_l,journal_issns,journal_name,oa_status,published_date,publisher,year,oa_status_d
10.34973/w6v7-bj51,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.34973/w6v7-bj51,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.34973/h19s-c122,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.34973/h19s-c122,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.1038/s41598-021-04311-7,oa journal (via doaj),publisher,cc-by,https://www.nature.com/articles/s41598-021-04311-7.pdf,TRUE,publishedVersion,2,https://doi.org/10.1038/s41598-021-04311-7,journal-article,TRUE,FALSE,TRUE,TRUE,2045-2322,2045-2322,Scientific Reports,gold,2022-01-20,Springer Science and Business Media LLC,2022,gold
10.2478/plc-2022-19,oa journal (via doaj),publisher,cc-by-nc-nd,https://sciendo.com/pdf/10.2478/plc-2022-19,TRUE,publishedVersion,2,https://doi.org/10.2478/plc-2022-19,journal-article,TRUE,FALSE,TRUE,TRUE,1234-2238,2083-8506,Psychology of Language and Communication,gold,2022-01-01,University of Warsaw,2022,diamond
10.1016/j.jpsychores.2021.110667,open (via crossref license),publisher,cc-by,https://doi.org/10.1016/j.jpsychores.2021.110667,TRUE,publishedVersion,2,https://doi.org/10.1016/j.jpsychores.2021.110667,journal-article,TRUE,FALSE,FALSE,FALSE,0022-3999,0022-3999,Journal of Psychosomatic Research,hybrid,2022-01-01,Elsevier BV,2022,hybrid
10.3389/frai.2022.731615,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/frai.2022.731615/pdf,TRUE,publishedVersion,2,https://doi.org/10.3389/frai.2022.731615,journal-article,TRUE,FALSE,TRUE,TRUE,2624-8212,2624-8212,Frontiers in Artificial Intelligence,gold,2022-02-23,Frontiers Media SA,2022,gold
10.1080/02687038.2021.1897081,open (via crossref license),publisher,cc-by,https://www.tandfonline.com/doi/pdf/10.1080/02687038.2021.1897081?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/02687038.2021.1897081,journal-article,TRUE,FALSE,FALSE,FALSE,0268-7038,"0268-7038,1464-5041",Aphasiology,hybrid,2021-10-08,Informa UK Limited,2021,hybrid
10.16995/glossa.8730,oa journal (via doaj),publisher,cc-by,https://www.glossa-journal.org/article/id/8730/download/pdf/,TRUE,publishedVersion,2,https://doi.org/10.16995/glossa.8730,journal-article,TRUE,FALSE,TRUE,TRUE,2397-1835,2397-1835,Volume 7,gold,2022-07-07,Open Library of the Humanities,2022,diamond
10.3390/languages7040259,oa journal (via doaj),publisher,cc-by,https://www.mdpi.com/2226-471X/7/4/259/pdf?version=1671368010,TRUE,publishedVersion,2,https://doi.org/10.3390/languages7040259,journal-article,TRUE,FALSE,TRUE,TRUE,2226-471X,2226-471X,Languages,gold,2022-10-11,MDPI AG,2022,gold
10.34973/ngj2-y614,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.34973/ngj2-y614,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.1075/avt.00059.cos,open (via free pdf),publisher,cc-by,https://www.jbe-platform.com/deliver/fulltext/avt.00059.cos.pdf?itemId=%2Fcontent%2Fjournals%2F10.1075%2Favt.00059.cos&mimeType=pdf&containerItemId=content/journals/15699919,TRUE,publishedVersion,2,https://doi.org/10.1075/avt.00059.cos,journal-article,TRUE,FALSE,FALSE,FALSE,0929-7332,"0929-7332,1569-9919",Linguistics in the Netherlands 2022,hybrid,2022-11-04,John Benjamins Publishing Company,2022,hybrid
10.34973/kyab-qw18,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.34973/kyab-qw18,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.1002/bdm.2279,open (via crossref license),publisher,cc-by-nc-nd,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/bdm.2279,TRUE,publishedVersion,2,https://doi.org/10.1002/bdm.2279,journal-article,TRUE,FALSE,FALSE,FALSE,0894-3257,"0894-3257,1099-0771",Journal of Behavioral Decision Making,hybrid,2022-03-15,Wiley,2022,hybrid
10.5117/tvt2022.1.005.mulk,open (via page says license),publisher,cc-by,https://doi.org/10.5117/tvt2022.1.005.mulk,TRUE,publishedVersion,2,https://doi.org/10.5117/tvt2022.1.005.mulk,journal-article,TRUE,FALSE,FALSE,TRUE,1573-9775,"1573-9775,2352-1236",Tijdschrift voor Taalbeheersing,gold,2022-07-01,Amsterdam University Press,2022,diamond
10.1016/j.lindif.2022.102175,open (via crossref license),publisher,cc-by,https://doi.org/10.1016/j.lindif.2022.102175,TRUE,publishedVersion,2,https://doi.org/10.1016/j.lindif.2022.102175,journal-article,TRUE,FALSE,FALSE,FALSE,1041-6080,1041-6080,Learning and Individual Differences,hybrid,2022-07-01,Elsevier BV,2022,hybrid
10.1017/s0142716422000170,open (via page says license),publisher,cc-by-nc,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/92B61215C9197EA2DF49F864384C1FF4/S0142716422000170a.pdf/div-class-title-wisdom-comes-with-age-the-role-of-grammatical-gender-in-predictive-processing-in-russian-children-and-adults-div.pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/s0142716422000170,journal-article,TRUE,FALSE,FALSE,FALSE,0142-7164,"0142-7164,1469-1817",Applied Psycholinguistics,hybrid,2022-06-17,Cambridge University Press (CUP),2022,hybrid
10.1371/journal.pone.0274727,oa journal (via doaj),publisher,cc-by,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0274727&type=printable,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0274727,journal-article,TRUE,FALSE,TRUE,TRUE,1932-6203,1932-6203,PLOS ONE,gold,2022-10-05,Public Library of Science (PLoS),2022,gold
10.1016/j.socscimed.2022.115361,open (via crossref license),publisher,cc-by,https://doi.org/10.1016/j.socscimed.2022.115361,TRUE,publishedVersion,2,https://doi.org/10.1016/j.socscimed.2022.115361,journal-article,TRUE,FALSE,FALSE,FALSE,0277-9536,0277-9536,Social Science &amp; Medicine,hybrid,2022-10-01,Elsevier BV,2022,hybrid
10.5117/nedtaa2021.3.002.pier,NA,NA,NA,NA,FALSE,NA,2,https://doi.org/10.5117/nedtaa2021.3.002.pier,journal-article,FALSE,FALSE,FALSE,FALSE,1384-5845,"1384-5845,2352-1171",Nederlandse Taalkunde,closed,2021-12-01,Amsterdam University Press,2021,closed
10.3389/fpsyg.2021.649384,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.649384/pdf,TRUE,publishedVersion,2,https://doi.org/10.3389/fpsyg.2021.649384,journal-article,TRUE,FALSE,TRUE,TRUE,1664-1078,1664-1078,Frontiers in Psychology,gold,2021-06-18,Frontiers Media SA,2021,gold
10.1515/cog-2020-0075,open (via page says license),publisher,cc-by,https://www.degruyter.com/document/doi/10.1515/cog-2020-0075/pdf,TRUE,publishedVersion,2,https://doi.org/10.1515/cog-2020-0075,journal-article,TRUE,FALSE,FALSE,FALSE,0936-5907,"0936-5907,1613-3641",Cognitive Linguistics,hybrid,2021-10-20,Walter de Gruyter GmbH,2021,hybrid
10.1386/jaah_00066_1,open (via page says license),publisher,cc-by-nc-nd,https://doi.org/10.1386/jaah_00066_1,TRUE,publishedVersion,2,https://doi.org/10.1386/jaah_00066_1,journal-article,TRUE,FALSE,FALSE,FALSE,2040-2457,"2040-2457,2040-2465",Journal of Applied Arts &amp; Health,hybrid,2021-07-01,Intellect,2021,hybrid
10.3758/s13423-021-01927-8,open (via crossref license),publisher,cc-by,https://doi.org/10.3758/s13423-021-01927-8,TRUE,publishedVersion,2,https://doi.org/10.3758/s13423-021-01927-8,journal-article,TRUE,FALSE,FALSE,FALSE,1069-9384,"1069-9384,1531-5320",Psychonomic Bulletin &amp; Review,hybrid,2021-11-09,Springer Science and Business Media LLC,2021,hybrid
10.1111/cogs.13014,open (via crossref license),publisher,cc-by-nc,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cogs.13014,TRUE,publishedVersion,2,https://doi.org/10.1111/cogs.13014,journal-article,TRUE,FALSE,FALSE,FALSE,0364-0213,"0364-0213,1551-6709",Cognitive Science,hybrid,2021-07-01,Wiley,2021,hybrid
10.1177/0956797620968789,open (via page says license),publisher,cc-by,https://journals.sagepub.com/doi/pdf/10.1177/0956797620968789,TRUE,publishedVersion,2,https://doi.org/10.1177/0956797620968789,journal-article,TRUE,FALSE,FALSE,FALSE,0956-7976,"0956-7976,1467-9280",Psychological Science,hybrid,2021-02-23,SAGE Publications,2021,hybrid
10.3758/s13428-020-01449-6,open (via crossref license),publisher,cc-by,https://link.springer.com/content/pdf/10.3758/s13428-020-01449-6.pdf,TRUE,publishedVersion,2,https://doi.org/10.3758/s13428-020-01449-6,journal-article,TRUE,FALSE,FALSE,FALSE,1554-351X,1554-3528,Behavior Research Methods,hybrid,2020-08-31,Springer Science and Business Media LLC,2020,hybrid
10.1145/3442381.3449891,open (via free pdf),publisher,NA,https://dl.acm.org/doi/pdf/10.1145/3442381.3449891,TRUE,publishedVersion,2,https://doi.org/10.1145/3442381.3449891,proceedings-article,TRUE,FALSE,FALSE,FALSE,NA,NA,Proceedings of the Web Conference 2021,bronze,2021-04-19,ACM,2021,bronze
10.1038/s42003-021-02926-0,oa journal (via doaj),publisher,cc-by,https://www.nature.com/articles/s42003-021-02926-0.pdf,TRUE,publishedVersion,2,https://doi.org/10.1038/s42003-021-02926-0,journal-article,TRUE,FALSE,TRUE,TRUE,2399-3642,2399-3642,Communications Biology,gold,2021-12-16,Springer Science and Business Media LLC,2021,gold
10.1007/s00426-020-01363-8,open (via crossref license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007/s00426-020-01363-8.pdf,TRUE,publishedVersion,2,https://doi.org/10.1007/s00426-020-01363-8,journal-article,TRUE,FALSE,FALSE,FALSE,0340-0727,"0340-0727,1430-2772",Psychological Research,hybrid,2020-07-05,Springer Science and Business Media LLC,2020,hybrid
10.1016/j.pragma.2021.01.032,open (via crossref license),publisher,cc-by,https://doi.org/10.1016/j.pragma.2021.01.032,TRUE,publishedVersion,2,https://doi.org/10.1016/j.pragma.2021.01.032,journal-article,TRUE,FALSE,FALSE,FALSE,0378-2166,0378-2166,Journal of Pragmatics,hybrid,2021-04-01,Elsevier BV,2021,hybrid
10.1007/978-3-030-87802-3_6,open (via free pdf),publisher,NA,https://link.springer.com/content/pdf/10.1007%2F978-3-030-87802-3_6.pdf,TRUE,publishedVersion,2,https://doi.org/10.1007/978-3-030-87802-3_6,book-chapter,TRUE,FALSE,FALSE,FALSE,0302-9743,"0302-9743,1611-3349",Lecture Notes in Computer Science,bronze,2021-01-01,Springer International Publishing,2021,bronze
10.21437/iberspeech.2021-3,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl//bitstream/handle/2066/245151/245151.pdf,TRUE,submittedVersion,2,https://doi.org/10.21437/iberspeech.2021-3,proceedings-article,TRUE,FALSE,FALSE,FALSE,NA,NA,IberSPEECH 2021,green,2021-03-24,ISCA,2021,diamond
10.34973/28t0-km68,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.34973/28t0-km68,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.lingua.2020.102991,oa repository (via OAI-PMH doi match),repository,other-oa,https://pure.mpg.de/pubman/item/item_3259391_7/component/file_3285503/Favier_Huettig_2021_Are%20there%20core%20and%20pheripheral%20syntactic%20structures.pdf,TRUE,publishedVersion,2,https://doi.org/10.1016/j.lingua.2020.102991,journal-article,TRUE,FALSE,FALSE,FALSE,0024-3841,0024-3841,Lingua,green,2021-02-01,Elsevier BV,2021,green
10.1080/02699206.2021.2009918,open (via crossref license),publisher,cc-by,https://www.tandfonline.com/doi/pdf/10.1080/02699206.2021.2009918?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/02699206.2021.2009918,journal-article,TRUE,FALSE,FALSE,FALSE,0269-9206,"0269-9206,1464-5076",Clinical Linguistics &amp; Phonetics,hybrid,2021-12-27,Informa UK Limited,2021,hybrid
10.1016/j.cognition.2021.104788,open (via crossref license),publisher,cc-by-nc-nd,https://doi.org/10.1016/j.cognition.2021.104788,TRUE,publishedVersion,2,https://doi.org/10.1016/j.cognition.2021.104788,journal-article,TRUE,FALSE,FALSE,FALSE,0010-0277,0010-0277,Cognition,hybrid,2021-08-01,Elsevier BV,2021,hybrid
10.21125/edulearn.2021.1798,NA,NA,NA,NA,FALSE,NA,2,https://doi.org/10.21125/edulearn.2021.1798,proceedings-article,FALSE,FALSE,FALSE,FALSE,2340-1117,2340-1117,EDULEARN21 Proceedings,closed,2021-07-01,IATED,2021,closed
10.1007/978-3-030-87802-3_66,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl/bitstream/handle/2066/240818/1/240818.pdf,TRUE,publishedVersion,2,https://doi.org/10.1007/978-3-030-87802-3_66,book-chapter,TRUE,FALSE,FALSE,FALSE,0302-9743,"0302-9743,1611-3349",Lecture Notes in Computer Science,green,2021-01-01,Springer International Publishing,2021,green
10.3390/app11156695,oa journal (via doaj),publisher,cc-by,https://www.mdpi.com/2076-3417/11/15/6695/pdf?version=1627018789,TRUE,publishedVersion,2,https://doi.org/10.3390/app11156695,journal-article,TRUE,FALSE,TRUE,TRUE,2076-3417,2076-3417,Applied Sciences,gold,2021-07-21,MDPI AG,2021,gold
10.3366/cor.2021.0211,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl/bitstream/handle/2066/232874/1/232874.pdf,TRUE,submittedVersion,2,https://doi.org/10.3366/cor.2021.0211,journal-article,TRUE,FALSE,FALSE,FALSE,1749-5032,"1749-5032,1755-1676",Corpora,green,2021-04-01,Edinburgh University Press,2021,green
10.21125/iceri.2021.1393,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl//bitstream/handle/2066/240474/240474.pdf,TRUE,submittedVersion,2,https://doi.org/10.21125/iceri.2021.1393,proceedings-article,TRUE,FALSE,FALSE,FALSE,2340-1095,2340-1095,ICERI Proceedings,green,2021-11-01,IATED,2021,green
10.1080/10410236.2020.1871166,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/10410236.2020.1871166?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/10410236.2020.1871166,journal-article,TRUE,FALSE,FALSE,FALSE,1041-0236,"1041-0236,1532-7027",Health Communication,hybrid,2021-01-18,Informa UK Limited,2021,hybrid
10.1016/j.brainres.2021.147674,NA,NA,NA,NA,FALSE,NA,2,https://doi.org/10.1016/j.brainres.2021.147674,journal-article,FALSE,FALSE,FALSE,FALSE,0006-8993,0006-8993,Brain Research,closed,2021-12-01,Elsevier BV,2021,closed
10.1037/xlm0000967,oa repository (via OAI-PMH doi match),repository,NA,https://pure.mpg.de/pubman/item/item_3248749_8/component/file_3320080/Speed_etal_2021_Classifier%20categories%20reflect%20but....pdf,TRUE,publishedVersion,2,https://doi.org/10.1037/xlm0000967,journal-article,TRUE,FALSE,FALSE,FALSE,0278-7393,"1939-1285,0278-7393","Journal of Experimental Psychology: Learning, Memory, and Cognition",green,2020-11-05,American Psychological Association (APA),2020,green
10.1080/23273798.2021.1995611,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/23273798.2021.1995611?needAccess=true,TRUE,publishedVersion,2,https://doi.org/10.1080/23273798.2021.1995611,journal-article,TRUE,FALSE,FALSE,FALSE,2327-3798,"2327-3798,2327-3801","Language, Cognition and Neuroscience",hybrid,2021-11-07,Informa UK Limited,2021,hybrid
10.1016/j.langsci.2021.101399,open (via crossref license),publisher,cc-by,https://doi.org/10.1016/j.langsci.2021.101399,TRUE,publishedVersion,2,https://doi.org/10.1016/j.langsci.2021.101399,journal-article,TRUE,FALSE,FALSE,FALSE,0388-0001,0388-0001,Language Sciences,hybrid,2021-07-01,Elsevier BV,2021,hybrid
10.1121/10.0005132,open (via free pdf),publisher,NA,https://asa.scitation.org/doi/pdf/10.1121/10.0005132,TRUE,publishedVersion,2,https://doi.org/10.1121/10.0005132,journal-article,TRUE,FALSE,FALSE,FALSE,0001-4966,"0001-4966,1520-8524",The Journal of the Acoustical Society of America,bronze,2021-06-01,Acoustical Society of America (ASA),2021,bronze
10.17026/dans-zy5-392x,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.17026/dans-zy5-392x,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.5334/joc.165,oa journal (via doaj),publisher,cc-by,http://www.journalofcognition.org/articles/10.5334/joc.165/galley/503/download/,TRUE,publishedVersion,2,https://doi.org/10.5334/joc.165,journal-article,TRUE,FALSE,TRUE,TRUE,2514-4820,2514-4820,Journal of Cognition,gold,2021-01-01,"Ubiquity Press, Ltd.",2021,diamond
10.1098/rsif.2020.1031,open (via page says license),publisher,cc-by,https://royalsocietypublishing.org/doi/pdf/10.1098/rsif.2020.1031,TRUE,publishedVersion,2,https://doi.org/10.1098/rsif.2020.1031,journal-article,TRUE,FALSE,FALSE,FALSE,1742-5662,1742-5662,Journal of The Royal Society Interface,hybrid,2021-08-01,The Royal Society,2021,hybrid
10.17026/dans-xvf-mmgm,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.17026/dans-xvf-mmgm,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.3389/fnhum.2021.629648,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fnhum.2021.629648/pdf,TRUE,publishedVersion,2,https://doi.org/10.3389/fnhum.2021.629648,journal-article,TRUE,FALSE,TRUE,TRUE,1662-5161,1662-5161,Frontiers in Human Neuroscience,gold,2021-06-07,Frontiers Media SA,2021,gold
10.3389/fpsyg.2021.688160,oa journal (via doaj),publisher,cc-by,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.688160/pdf,TRUE,publishedVersion,2,https://doi.org/10.3389/fpsyg.2021.688160,journal-article,TRUE,FALSE,TRUE,TRUE,1664-1078,1664-1078,Frontiers in Psychology,gold,2021-07-06,Frontiers Media SA,2021,gold
10.1017/s1366728921000845,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/1ED7971A270830ED41A7840F333BB3C2/S1366728921000845a.pdf/div-class-title-cross-language-activation-in-bimodal-bilinguals-do-mouthings-affect-the-co-activation-of-speech-during-sign-recognition-div.pdf,TRUE,publishedVersion,2,https://doi.org/10.1017/s1366728921000845,journal-article,TRUE,FALSE,FALSE,FALSE,1366-7289,"1366-7289,1469-1841",Bilingualism: Language and Cognition,hybrid,2022-01-28,Cambridge University Press (CUP),2022,hybrid
10.1075/lab.18103.bos,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl//bitstream/handle/2066/246088/246088.pdf,TRUE,submittedVersion,2,https://doi.org/10.1075/lab.18103.bos,journal-article,TRUE,FALSE,FALSE,FALSE,1879-9264,"1879-9264,1879-9272",Linguistic Approaches to Bilingualism,green,2020-05-12,John Benjamins Publishing Company,2020,green
10.1177/20416695211048513,oa journal (via doaj),publisher,cc-by,https://journals.sagepub.com/doi/pdf/10.1177/20416695211048513,TRUE,publishedVersion,2,https://doi.org/10.1177/20416695211048513,journal-article,TRUE,FALSE,TRUE,TRUE,2041-6695,"2041-6695,2041-6695",i-Perception,gold,2021-11-01,SAGE Publications,2021,gold
10.17026/dans-z4e-t6u2,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.17026/dans-z4e-t6u2,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.17026/dans-26e-rjfx,NA,NA,NA,NA,FALSE,NA,1,https://doi.org/10.17026/dans-26e-rjfx,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.neunet.2021.03.029,open (via crossref license),publisher,cc-by-nc-nd,https://doi.org/10.1016/j.neunet.2021.03.029,TRUE,publishedVersion,2,https://doi.org/10.1016/j.neunet.2021.03.029,journal-article,TRUE,FALSE,FALSE,FALSE,0893-6080,0893-6080,Neural Networks,hybrid,2021-09-01,Elsevier BV,2021,hybrid
10.1075/dujal.19038.die,open (via free pdf),publisher,cc-by,https://www.jbe-platform.com/deliver/fulltext/dujal.19038.die.pdf?itemId=%2Fcontent%2Fjournals%2F10.1075%2Fdujal.19038.die&mimeType=pdf&containerItemId=content/journals/22117253,TRUE,publishedVersion,2,https://doi.org/10.1075/dujal.19038.die,journal-article,TRUE,FALSE,FALSE,TRUE,2211-7245,"2211-7245,2211-7253",Dutch Journal of Applied Linguistics,gold,2020-12-31,John Benjamins Publishing Company,2020,diamond
10.21437/iberspeech.2021-35,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl//bitstream/handle/2066/240884/240884.pdf,TRUE,submittedVersion,2,https://doi.org/10.21437/iberspeech.2021-35,proceedings-article,TRUE,FALSE,FALSE,FALSE,NA,NA,IberSPEECH 2021,green,2021-03-24,ISCA,2021,diamond
10.1075/lab.18082.gor,oa repository (via OAI-PMH doi match),repository,NA,https://repository.ubn.ru.nl/bitstream/handle/2066/212786/1/212786.pdf,TRUE,submittedVersion,2,https://doi.org/10.1075/lab.18082.gor,journal-article,TRUE,FALSE,FALSE,FALSE,1879-9264,"1879-9264,1879-9272",Linguistic Approaches to Bilingualism,green,2019-10-29,John Benjamins Publishing Company,2019,green
10.1002/aur.2611,open (via crossref license),publisher,cc-by-nc,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aur.2611,TRUE,publishedVersion,2,https://doi.org/10.1002/aur.2611,journal-article,TRUE,FALSE,FALSE,FALSE,1939-3806,"1939-3792,1939-3806",Autism Research,hybrid,2021-09-18,Wiley,2021,hybrid
